ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
-0.020432564037604233,14515.811622239964,0.010466950120077447,363.52030553535246,25.352162065261442,4.2780402847615096e-05,0.04210615778511644,2.1335472321642357e-05,1158.0684398693766,-0.03151746133418682,762.995305321663,-11465.362168516916,0.015386580652263952,0.0,250771.53001355132,5.0
0.009254719475535687,-3244.8165876863395,0.017057663162354717,1795.4371857132949,26.04884687594386,0.0005181994542247026,0.1366257825857301,6.197122514336845e-05,1491.1970621414325,0.006000285781174568,1351.6262949661123,-1050970.675302832,-0.005533203991415839,0.3196793685867969,50829698.894726746,8.0
-0.027011317225961926,2332.7478936596935,0.01731009081111039,300.000015818427,23.44817234621928,3.59378814787776e-05,0.04245689370152508,1.8487576849666583e-05,1240.2967254548153,-0.04992754872820831,570.8607133768562,1229.6581581666853,0.036013460252169095,3.6134333945753873e-12,0.00017829080377752986,8.0
0.0027526163039944783,-13079.937621846446,0.013171992847463579,1402.4462693490775,26.367563346237628,0.0003438268874144879,0.10883200366377817,5.259708018535624e-05,1381.50028300063,0.0007663678100130702,1255.6966927156056,-686061.6278310859,-0.005546870954208538,38.14361382099583,1492458438.2176864,1.0
-0.018895529890502298,-4840.215719285182,0.009707114245883509,399.8144359117858,25.623817196232814,4.900545010517616e-05,0.04409890215559104,2.2800640595003697e-05,1152.1837451254096,-0.02832874861389035,797.8732903344109,-38167.401451415055,0.012296826786825235,0.00015303663302913606,1406892.972508057,0.0
-0.01996104289574542,70176.92621706962,0.012280041799950368,514.1553438908907,24.930691987807844,7.922674152221696e-05,0.05636002727601523,2.7119188205928587e-05,1203.8647455293028,-0.033224113847676255,760.0641838382385,-17499.658170352548,0.01862112393920337,5.021696997780446,746195665.078404,11.0
0.004054132181586507,-47495.19031611115,0.01360316445143849,1451.9516457567229,26.409743672424042,0.000360849678471304,0.1114529965892622,5.380478676373683e-05,1393.3852886224383,0.0022627561185780743,1277.824057215083,-772203.2584645873,-0.006275662001006957,17.42553603124638,864905899.5905162,5.0
-0.026475176053434434,15449.390430721034,0.016670810104397252,310.872225472238,23.610896275709763,3.776733424274908e-05,0.04312345790352947,1.8996909508118167e-05,1233.6281263166638,-0.048316795621433664,587.329874748573,8034.343257598643,0.03416155386370517,2.5530324479820246e-06,184.3455742924846,7.0
0.001678182040547951,-46666.682039018204,0.01473720688364923,1339.9203135989094,25.76420390474594,0.0003363134277381542,0.11008816968687933,5.0962655850484724e-05,1396.9396094963938,-0.0028264534916555384,1202.79863347614,-556493.548264788,-0.0010328293150436464,118.05860551885326,3847676111.8131986,6.0
0.007758231867702735,-7197.492423350921,0.016751570403674063,1644.5823491857295,25.836050162041513,0.0004583676175491067,0.12873152044825495,5.848047976853838e-05,1466.9621779356971,0.004201415198171732,1312.9029816980174,-848073.3501772202,-0.004442040935545819,8.910994218851727,1006779034.6354489,10.0
